REPO, SHA, CONFIG_PARAMETER, TEST_NAME, VALUE, TYPE(GOOD|BAD), EXPECTATION(PASS|FAIL)
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testHdfsWorkingDir, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testHdfsWorkingDir, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.restclient.RestClientTest#basicTests, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.restclient.RestClientTest#basicTests, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.util.EncryptUtilTest#testNullInput, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.util.EncryptUtilTest#testNullInput, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testSetKylinConfigInEnvIfMissingTakingEmptyProperties, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testSetKylinConfigInEnvIfMissingTakingEmptyProperties, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsIllegalStateExceptionOne, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsIllegalStateExceptionOne, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.util.SSHClientTest#testScp, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.util.SSHClientTest#testScp, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testThreadLocalOverride, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testThreadLocalOverride, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testGetMetadataUrlPrefix, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.common.KylinConfigTest#testGetMetadataUrlPrefix, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 1000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 1000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 1000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 60000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.ResourceToolTest#testCopy, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 60000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 60000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-max-ms, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testRollback, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 200, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 0.1, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, some-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, 0, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, 200, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, -300, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.max-total, org.apache.kylin.common.restclient.RestClientTest#basicTests, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 0.1, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, some-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 20, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.KylinConfigTest#testCreateInstanceFromUriThrowsRuntimeException, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, 0, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, -300, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, 20, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.restclient.connection.default-max-per-route, org.apache.kylin.common.restclient.RestClientTest#basicTests, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.project-isolation-enable, org.apache.kylin.common.persistence.HDFSResourceStoreTest#testListResourcesImpl, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.project-isolation-enable, org.apache.kylin.common.persistence.HDFSResourceStoreTest#testListResourcesImpl, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.hbase.owner-tag, org.apache.kylin.common.KylinConfigTest#testPropertiesHotLoad, kylin@kylin.apache.org, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.hbase.owner-tag, org.apache.kylin.common.KylinConfigTest#testPropertiesHotLoad, whoami@kylin.apache.org, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.caseSensitive, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.caseSensitive, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, false, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.quoting, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.quoting, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, BRACKET, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.quoting, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, DOUBLE_QUOTE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.quoting, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, BACK_TICK, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.unquotedCasing, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, TO_UPPER, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.unquotedCasing, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.unquotedCasing, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, TO_LOWER, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.unquotedCasing, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, UNCHANGED, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.conformance, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, obviously-bad-value, BAD, FAIL
