REPO, SHA, CONFIG_PARAMETER, TEST_NAME, VALUE, TYPE(GOOD|BAD), EXPECTATION(PASS|FAIL)
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testAllNulls, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testAllNulls,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testAllNulls, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testSomeNull, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testSomeNull,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testSomeNull, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testSingleThread, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testSingleThread,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testSingleThread, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testMultipleThread, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testMultipleThread,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.StorageFactoryTest#testMultipleThread, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testCap, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testCap,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testCap, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testBasics, kylin_metadata@hbase, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testBasics,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.url, org.apache.kylin.storage.translate.FuzzyValueCombinationTest#testBasics, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.custom-dimension-encodings, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.custom-dimension-encodings, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-base-ms, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, 500, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.storage.hybrid.HybridManagerTest#testBasics, TRUE, GOOD, PASS
